"グループ名","TwitterID","TwitterName","フォロワー数","ツイート数","フォロワー数","ツイート数","","グループ名","TwitterID","TwitterName","フォロワー増減","","グループ名","TwitterID","TwitterName","ツイート増減"
"たまご姫【たまプリ】","ayu_tamapuri","中谷亜優🤍たまご姫【たまプリ】","1757","6841","1757","6841","","たまご姫【たまプリ】","cinatu_tamapuri","七瀬千夏🍎🥚たまプリ","0","","タイトル未定","Title_Yuuka","冨樫優花","0"
"たまご姫【たまプリ】","cinatu_tamapuri","七瀬千夏🍎🥚たまプリ","1135","3075","1135","3075","","たまご姫【たまプリ】","madoka_tamapuri","椎名まどか💎たまプリ","0","","たけやま3.5","hinaho_0303","武田 雛歩","0"
"たまご姫【たまプリ】","madoka_tamapuri","椎名まどか💎たまプリ","448","1938","448","1938","","たまご姫【たまプリ】","miyuna_tamapuri","꒰ঌ 桜衣みゆな 💗 たまプリ ໒꒱ · ﾟ","0","","たけやま3.5","hoshikawa_0821","星川 遥香","0"
"たまご姫【たまプリ】","miyuna_tamapuri","꒰ঌ 桜衣みゆな 💗 たまプリ ໒꒱ · ﾟ","708","778","708","778","","たまご姫【たまプリ】","nanohina_","日向なの☀️たまプリ/Dope Drop","0","","たけやま3.5","wakihono1114","脇田穂乃香","0"
"たまご姫【たまプリ】","nanohina_","日向なの☀️たまプリ/Dope Drop","564","2291","564","2291","","たまご姫【たまプリ】","noa_tamapuri","音羽のあ🥟💙たまプリ","0","","たまご姫【たまプリ】","ayu_tamapuri","中谷亜優🤍たまご姫【たまプリ】","0"
"たまご姫【たまプリ】","noa_tamapuri","音羽のあ🥟💙たまプリ","504","1137","504","1137","","たまご姫【たまプリ】","yume_tamapuri","天音ゆめ💜たまプリ","0","","たまご姫【たまプリ】","cinatu_tamapuri","七瀬千夏🍎🥚たまプリ","0"
"たまご姫【たまプリ】","yume_tamapuri","天音ゆめ💜たまプリ","1168","6745","1168","6745","","ちゅーちゅーりっぷ","kanata_CKR","柊 叶多💄ちゅーちゅーりっぷ📛","0","","たまご姫【たまプリ】","madoka_tamapuri","椎名まどか💎たまプリ","0"
"ちゅーちゅーりっぷ","kanata_CKR","柊 叶多💄ちゅーちゅーりっぷ📛","1220","7249","1220","7249","","ちゅーちゅーりっぷ","mayu_CKR","永登まゆ 新宿BLAZEワンマン本当にありがとう","0","","たまご姫【たまプリ】","miyuna_tamapuri","꒰ঌ 桜衣みゆな 💗 たまプリ ໒꒱ · ﾟ","0"
"ちゅーちゅーりっぷ","mayu_CKR","永登まゆ 新宿BLAZEワンマン本当にありがとう","1041","7308","1041","7308","","ちゅーちゅーりっぷ","remi_CKR","浅見怜美【ちゅーちゅーりっぷ】","0","","たまご姫【たまプリ】","nanohina_","日向なの☀️たまプリ/Dope Drop","0"
"ちゅーちゅーりっぷ","remi_CKR","浅見怜美【ちゅーちゅーりっぷ】","1494","7089","1494","7089","","ちょめちょめ！！","doremichan223","ドレミ・リボン🐱SP","0","","たまご姫【たまプリ】","noa_tamapuri","音羽のあ🥟💙たまプリ","0"
"ちょめちょめ！！","doremichan223","ドレミ・リボン🐱SP","223","1373","223","1373","","ちょめちょめ！！","sarawin_sp","サラ・ウィン💩SP","0","","たまご姫【たまプリ】","yume_tamapuri","天音ゆめ💜たまプリ","0"
"ちょめちょめ！！","sarawin_sp","サラ・ウィン💩SP","374","8523","374","8523","","ちょめちょめ！！","SP_fujiwara","フジワラ・グンソウ🤟🏻SP","0","","ちゅーちゅーりっぷ","kanata_CKR","柊 叶多💄ちゅーちゅーりっぷ📛","0"
"ちょめちょめ！！","SP_fujiwara","フジワラ・グンソウ🤟🏻SP","299","8966","299","8966","","てぃあむ","aroma_0224","華井アロマ","0","","ちゅーちゅーりっぷ","mayu_CKR","永登まゆ 新宿BLAZEワンマン本当にありがとう","0"
"てぃあむ","aroma_0224","華井アロマ","910","677","910","677","","てぃあむ","asahina_yua","朝比奈 夢空","0","","ちゅーちゅーりっぷ","remi_CKR","浅見怜美【ちゅーちゅーりっぷ】","0"
"てぃあむ","asahina_yua","朝比奈 夢空","1627","530","1627","530","","てぃあむ","imadashion","今田　詩音☀️🐶","0","","ちょめちょめ！！","doremichan223","ドレミ・リボン🐱SP","0"
"てぃあむ","imadashion","今田　詩音☀️🐶","661","785","661","785","","てぃあむ","shinomiyaame","四ノ宮 雨☔️","0","","ちょめちょめ！！","sarawin_sp","サラ・ウィン💩SP","0"
"てぃあむ","shinomiyaame","四ノ宮 雨☔️","608","625","608","625","","てぃあむ","takasakimariko","高崎真梨子🥑💚","0","","ちょめちょめ！！","SP_fujiwara","フジワラ・グンソウ🤟🏻SP","0"
"てぃあむ","takasakimariko","高崎真梨子🥑💚","413","882","413","882","","てぃあむ","yanagawamia","柳川 みあ🐰🎀🪄","0","","てぃあむ","aroma_0224","華井アロマ","0"
"てぃあむ","yanagawamia","柳川 みあ🐰🎀🪄","11197","8641","11197","8641","","てぃんく♪","ereha_tink","要 英玲羽💚てぃんく♪.夢幻のシナリオ","0","","てぃあむ","asahina_yua","朝比奈 夢空","0"
"てぃんく♪","ereha_tink","要 英玲羽💚てぃんく♪.夢幻のシナリオ","1986","10269","1986","10269","","てぃんく♪","mea_tink","押水めあ🍟12/18.19大阪行くヨ","0","","てぃあむ","imadashion","今田　詩音☀️🐶","0"
"てぃんく♪","mea_tink","押水めあ🍟12/18.19大阪行くヨ","771","5488","771","5488","","てぃんく♪","miru_tink","柚木未瑠 🎀 てぃんく♪","0","","てぃあむ","shinomiyaame","四ノ宮 雨☔️","0"
"てぃんく♪","miru_tink","柚木未瑠 🎀 てぃんく♪","2398","13176","2398","13176","","てぃんく♪","rinne_tink","戸高凛音@てぃんく♪","0","","てぃあむ","takasakimariko","高崎真梨子🥑💚","0"
"てぃんく♪","rinne_tink","戸高凛音@てぃんく♪","1278","2059","1278","2059","","てぃんく♪","runa_tink","萩野 月🦕てぃんく♪","0","","てぃあむ","yanagawamia","柳川 みあ🐰🎀🪄","0"
"てぃんく♪","runa_tink","萩野 月🦕てぃんく♪","1519","4927","1519","4927","","テラス×テラス","teratera_comomo","薮田こもも（テラス×テラス）","0","","てぃんく♪","ereha_tink","要 英玲羽💚てぃんく♪.夢幻のシナリオ","0"
"テラス×テラス","teratera_comomo","薮田こもも（テラス×テラス）","5850","44603","5850","44603","","テラス×テラス","teratera_kanon","山本花音（テラス×テラス）","0","","てぃんく♪","mea_tink","押水めあ🍟12/18.19大阪行くヨ","0"
"テラス×テラス","teratera_kanon","山本花音（テラス×テラス）","1656","7805","1656","7805","","テラス×テラス","teratera_mayu","二葉 茉由 (テラス×テラス)","0","","てぃんく♪","miru_tink","柚木未瑠 🎀 てぃんく♪","0"
"テラス×テラス","teratera_mayu","二葉 茉由 (テラス×テラス)","4615","13958","4615","13958","","テラス×テラス","teratera_merina","吉田 芽梨奈（テラス×テラス）","0","","てぃんく♪","rinne_tink","戸高凛音@てぃんく♪","0"
"テラス×テラス","teratera_merina","吉田 芽梨奈（テラス×テラス）","4299","10697","4299","10697","","テラス×テラス","teratera_nozo","池原のぞみ(テラス×テラス)","0","","てぃんく♪","runa_tink","萩野 月🦕てぃんく♪","0"
"テラス×テラス","teratera_nozo","池原のぞみ(テラス×テラス)","1261","2222","1261","2222","","テラス×テラス","teratera_ririka","藤田 梨々花 (テラス×テラス)","0","","テラス×テラス","teratera_comomo","薮田こもも（テラス×テラス）","0"
"テラス×テラス","teratera_ririka","藤田 梨々花 (テラス×テラス)","5368","9967","5368","9967","","テラス×テラス","teratera_shiori","池本 しおり（テラス×テラス）","0","","テラス×テラス","teratera_kanon","山本花音（テラス×テラス）","0"
"テラス×テラス","teratera_shiori","池本 しおり（テラス×テラス）","10314","4200","10314","4200","","テラス×テラス","teratera_shiyu","伊藤詩由(テラス×テラス)","0","","テラス×テラス","teratera_mayu","二葉 茉由 (テラス×テラス)","0"
"テラス×テラス","teratera_shiyu","伊藤詩由(テラス×テラス)","1121","6305","1121","6305","","テンシメシ໒꒱","hina_miyanouchi","宮之内ひな (テンシメシ໒꒱)","0","","テラス×テラス","teratera_merina","吉田 芽梨奈（テラス×テラス）","0"
"テンシメシ໒꒱","hina_miyanouchi","宮之内ひな (テンシメシ໒꒱)","1360","1120","1360","1120","","テンシメシ໒꒱","Hinakoto_1218","日向 ことり🐣🧡テンシメシ໒꒱","0","","テラス×テラス","teratera_nozo","池原のぞみ(テラス×テラス)","0"
"テンシメシ໒꒱","Hinakoto_1218","日向 ことり🐣🧡テンシメシ໒꒱","2619","7763","2619","7763","","テンシメシ໒꒱","ichigo_haruharu","夢咲 はるか🍓テンシメシ໒꒱","0","","テラス×テラス","teratera_ririka","藤田 梨々花 (テラス×テラス)","0"
"テンシメシ໒꒱","ichigo_haruharu","夢咲 はるか🍓テンシメシ໒꒱","2820","5044","2820","5044","","テンシメシ໒꒱","juri_nakagawa1","中川 珠里(テンシメシ໒꒱)","0","","テラス×テラス","teratera_shiori","池本 しおり（テラス×テラス）","0"
"テンシメシ໒꒱","juri_nakagawa1","中川 珠里(テンシメシ໒꒱)","3733","17227","3733","17227","","テンシメシ໒꒱","kaho_asakura","麻倉かほ🐹テンシメシ໒꒱ 新メンバー","0","","テラス×テラス","teratera_shiyu","伊藤詩由(テラス×テラス)","0"
"テンシメシ໒꒱","kaho_asakura","麻倉かほ🐹テンシメシ໒꒱ 新メンバー","845","1064","845","1064","","テンシメシ໒꒱","mika_t2__","立花実香🐩🤍テンシメシ໒꒱12/19(日)キネマ倶楽部生誕祭！","0","","テンシメシ໒꒱","hina_miyanouchi","宮之内ひな (テンシメシ໒꒱)","0"
"テンシメシ໒꒱","mika_t2__","立花実香🐩🤍テンシメシ໒꒱12/19(日)キネマ倶楽部生誕祭！","2032","3651","2032","3651","","テンシメシ໒꒱","rai_minase","水瀬 らい🧸☁️テンシメシ໒꒱","0","","テンシメシ໒꒱","Hinakoto_1218","日向 ことり🐣🧡テンシメシ໒꒱","0"
"テンシメシ໒꒱","rai_minase","水瀬 らい🧸☁️テンシメシ໒꒱","1769","383","1769","383","","ドールインサートデスマスク","Bokuga_Sakura","✡︎撲我さくら✡︎ドールインサートデスマスク✡︎","0","","テンシメシ໒꒱","ichigo_haruharu","夢咲 はるか🍓テンシメシ໒꒱","0"
"ドールインサートデスマスク","Bokuga_Sakura","✡︎撲我さくら✡︎ドールインサートデスマスク✡︎","5250","63083","5250","63083","","ドールインサートデスマスク","DIDnatori4","💲なとり💰ドールインサートデスマスク","0","","テンシメシ໒꒱","juri_nakagawa1","中川 珠里(テンシメシ໒꒱)","0"
"ドールインサートデスマスク","DIDnatori4","💲なとり💰ドールインサートデスマスク","621","2372","621","2372","","トキメロ","tokimelo_luna","光海るな ☾ 1.17 ワンマンライブ","0","","テンシメシ໒꒱","kaho_asakura","麻倉かほ🐹テンシメシ໒꒱ 新メンバー","0"
"トキメロ","tokimelo_luna","光海るな ☾ 1.17 ワンマンライブ","2241","1350","2241","1350","","トキメロ","tokimelo_mirei","白間美玲🌟トキメロ🌟1/17ワンマンライブ","0","","テンシメシ໒꒱","mika_t2__","立花実香🐩🤍テンシメシ໒꒱12/19(日)キネマ倶楽部生誕祭！","0"
"トキメロ","tokimelo_mirei","白間美玲🌟トキメロ🌟1/17ワンマンライブ","3276","2263","3276","2263","","トキメロ","tokimelo_miru","湊川みる@ 1/17ワンマンライブ","0","","テンシメシ໒꒱","rai_minase","水瀬 らい🧸☁️テンシメシ໒꒱","0"
"トキメロ","tokimelo_miru","湊川みる@ 1/17ワンマンライブ","8829","1859","8829","1859","","トキメロ","tokimelo_touka","水瀬 透華(トキメロ)🍒💧1/17渋谷WWWワンマンライブ！","0","","ドールインサートデスマスク","Bokuga_Sakura","✡︎撲我さくら✡︎ドールインサートデスマスク✡︎","0"
"トキメロ","tokimelo_touka","水瀬 透華(トキメロ)🍒💧1/17渋谷WWWワンマンライブ！","3537","8491","3537","8491","","トキメロ","tokimelo_yus","愛音夕翠/ トキメロ","0","","ドールインサートデスマスク","DIDnatori4","💲なとり💰ドールインサートデスマスク","0"
"トキメロ","tokimelo_yus","愛音夕翠/ トキメロ","2122","906","2122","906","","とどけスコープ","kotomi_scope","桃瀬琴美(とどけスコープ)","0","","トキメロ","tokimelo_luna","光海るな ☾ 1.17 ワンマンライブ","0"
"とどけスコープ","kotomi_scope","桃瀬琴美(とどけスコープ)","521","4851","521","4851","","とどけスコープ","lisa_scope","榛リサ(とどけスコープ)","0","","トキメロ","tokimelo_mirei","白間美玲🌟トキメロ🌟1/17ワンマンライブ","0"
"とどけスコープ","lisa_scope","榛リサ(とどけスコープ)","422","1679","422","1679","","とどけスコープ","sui_scope","灰谷 スイ(とどけスコープ)","0","","トキメロ","tokimelo_miru","湊川みる@ 1/17ワンマンライブ","0"
"とどけスコープ","sui_scope","灰谷 スイ(とどけスコープ)","871","2439","871","2439","","とどけスコープ","yui_scope","永音唯(とどけスコープ)","0","","トキメロ","tokimelo_touka","水瀬 透華(トキメロ)🍒💧1/17渋谷WWWワンマンライブ！","0"
"とどけスコープ","yui_scope","永音唯(とどけスコープ)","408","1624","408","1624","","ドリ☆ステ","asuka_kuzyou_","九条あすか🧸12/19ワンマンライブ","0","","トキメロ","tokimelo_yus","愛音夕翠/ トキメロ","0"
"ドリ☆ステ","asuka_kuzyou_","九条あすか🧸12/19ワンマンライブ","689","827","689","827","","ドリ☆ステ","mei_dorisute","東 芽依🦕12/19ワンマンライブ","0","","とどけスコープ","kotomi_scope","桃瀬琴美(とどけスコープ)","0"
"ドリ☆ステ","mei_dorisute","東 芽依🦕12/19ワンマンライブ","674","1690","674","1690","","ドリ☆ステ","misa_dorisute","兎恋 みさ🐰12/19ワンマンライブ","0","","とどけスコープ","lisa_scope","榛リサ(とどけスコープ)","0"
"ドリ☆ステ","misa_dorisute","兎恋 みさ🐰12/19ワンマンライブ","1107","1404","1107","1404","","ドリ☆ステ","sumire_dorisute","星奈すみれ☪️ドリ☆ステ 12月19日現体制初ワンマンライブ💜","0","","とどけスコープ","sui_scope","灰谷 スイ(とどけスコープ)","0"
